Constraint;Quality-Measure;Mean;Geometric-Mean;Variance;Population-variance;Standard-Deviation;Max;Min
AtMostOne(Block Claim 2);Recall;0.5038910505836572;0.0;0.25047215964684727;0.24998485972535534;0.5004719369223886;1.0;0.0
AtMostOne(Block Claim 2);Lovinger;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;1.401298464324817E-45
AtMostOne(Block Claim 2);Specificity;0.5038910505836572;0.0;0.25047215964684727;0.24998485972535534;0.5004719369223886;1.0;0.0
AtMostOne(Block Claim 2);Accuracy;0.5038910505836572;0.0;0.25047215964684727;0.24998485972535534;0.5004719369223886;1.0;0.0
AtMostOne(Block Claim 2);Lift;NaN;NaN;NaN;NaN;NaN;4.999999523162842;4.0
AtMostOne(Block Claim 2);Leverage;NaN;NaN;NaN;NaN;NaN;0.9599999785423279;0.9375
AtMostOne(Block Claim 2);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Block Claim 2);Odds Ratio;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Block Claim 2);Gini Index;NaN;NaN;NaN;NaN;NaN;0.375;0.3199999928474426
AtMostOne(Block Claim 2);Certainty factor;NaN;NaN;NaN;NaN;NaN;1.0;1.0
AtMostOne(Block Claim 2);Coverage;0.12256809358814817;0.0;0.014967271214200929;0.01493815200950404;0.12234079946690282;0.25;0.0
AtMostOne(Block Claim 2);Prevalence;0.6186770430044909;0.489810880360825;0.1435881097500238;0.14330875545089927;0.37893021752035533;1.0;0.20000000298023224
AtMostOne(Block Claim 2);Added Value;NaN;NaN;NaN;NaN;NaN;0.800000011920929;0.75
AtMostOne(Block Claim 2);Relative Risk;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Block Claim 2);Jaccard;0.5038910505836572;0.0;0.25047215964684727;0.24998485972535534;0.5004719369223886;1.0;0.0
AtMostOne(Block Claim 2);Ylue Q;NaN;NaN;NaN;NaN;NaN;1.0;1.0
AtMostOne(Block Claim 2);Ylue Y;NaN;NaN;NaN;NaN;NaN;1.0;1.0
AtMostOne(Block Claim 2);Klosgen;NaN;NaN;NaN;NaN;NaN;0.375;0.3577708899974823
AtMostOne(Block Claim 2);Conviction;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Block Claim 2);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.9599998593330383;0.9375
AtMostOne(Block Claim 2);Collective Strength;NaN;NaN;NaN;NaN;NaN;-2.82352876663208;-3.0
AtMostOne(Block Claim 2);Laplace Correction;0.5839818517753591;0.5779969172387188;0.006957561649001873;0.006944025536844282;0.0834119994305488;0.6666666865348816;0.5
AtMostOne(Block Claim 2);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
AtMostOne(Block Claim 2);One-way Support;NaN;NaN;NaN;NaN;NaN;2.321928024291992;2.0
AtMostOne(Block Claim 2);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.5;0.46438559889793396
AtMostOne(Block Claim 2);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
AtMostOne(Block Claim 2);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;1.0;0.9999999403953552
AtMostOne(Block Claim 2);Piatetsky-Shapiro;0.09260700364752976;0.0;0.008504691224005588;0.00848814513213009;0.09222088279780014;0.1875;0.0
AtMostOne(Block Claim 2);Cosine;NaN;NaN;NaN;NaN;NaN;1.0;1.0
AtMostOne(Block Claim 2);Information Gain;NaN;NaN;NaN;NaN;NaN;1.6094378232955933;1.3862943649291992
AtMostOne(Block Claim 2);Sebag-Schoenauer;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Block Claim 2);Least Contradiction;0.5038910505836572;0.0;0.25047215964684727;0.24998485972535534;0.5004719369223886;1.0;0.0
AtMostOne(Block Claim 2);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Block Claim 2);Example and Counterexample Rate;NaN;NaN;NaN;NaN;NaN;1.0;1.0
AtMostOne(Block Claim 2);Zhang;NaN;NaN;NaN;NaN;NaN;1.0;0.9999998807907104
Absence(Block Claim 3);Support;0.17442715147705853;0.0;0.005306538298880187;0.005296214294407657;0.07284599027317967;0.25;0.0
Absence(Block Claim 3);Confidence;0.9708171206225688;0.0;0.028386465515279773;0.02833123892867417;0.16848283448256612;1.0;0.0
Absence(Block Claim 3);Recall;NaN;NaN;NaN;NaN;NaN;0.25;0.10000000149011612
Absence(Block Claim 3);Lovinger;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Specificity;0.029182879377431893;0.0;0.028386465515279766;0.028331238928674164;0.1684828344825661;1.0;0.0
Absence(Block Claim 3);Accuracy;0.1968817558096077;0.1741718419285619;0.014472860896825531;0.014444703579905637;0.12030320401728929;0.875;0.10000000149011612
Absence(Block Claim 3);Lift;NaN;NaN;NaN;NaN;NaN;1.0;1.0
Absence(Block Claim 3);Leverage;0.7963899735810693;0.0;0.023492586239590083;0.02344688081889049;0.1532729142398946;0.8999999761581421;0.0
Absence(Block Claim 3);Compliance;0.9932717242593432;0.9922000436668755;0.001717827442247912;0.0017144853655120212;0.04144668192084756;1.0;0.6666666269302368
Absence(Block Claim 3);Odds Ratio;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Gini Index;4.5515219988989935E-9;NaN;3.507904258675993E-17;3.5010795422194245E-17;5.922756333562941E-9;2.9802322387695312E-8;-2.2351741790771484E-8
Absence(Block Claim 3);Certainty factor;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Coverage;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
Absence(Block Claim 3);Prevalence;0.9708171206225688;0.0;0.028386465515279773;0.02833123892867417;0.16848283448256612;1.0;0.0
Absence(Block Claim 3);Added Value;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Absence(Block Claim 3);Relative Risk;NaN;NaN;NaN;NaN;NaN;1.0;1.0
Absence(Block Claim 3);Jaccard;0.17442715147705853;0.0;0.005306538298880187;0.005296214294407657;0.07284599027317967;0.25;0.0
Absence(Block Claim 3);Ylue Q;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Ylue Y;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Klosgen;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Conviction;NaN;NaN;NaN;NaN;NaN;1.0;1.0
Absence(Block Claim 3);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Collective Strength;9.930418676221667E36;13.31895102427467;3.2869277562449176E75;3.280532955162729E75;5.733173428603846E37;3.4028234663852886E38;1.0
Absence(Block Claim 3);Laplace Correction;0.6569390597858318;0.6533168084940402;0.0031540519119161075;0.003147915624149734;0.0561609465012486;0.6666666865348816;0.3333333432674408
Absence(Block Claim 3);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);One-way Support;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Piatetsky-Shapiro;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Absence(Block Claim 3);Cosine;NaN;NaN;NaN;NaN;NaN;0.5;0.3162277638912201
Absence(Block Claim 3);Information Gain;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Block Claim 3);Sebag-Schoenauer;3.3035192796230727E38;0.0;3.2869277562449148E75;3.2805329551627262E75;5.733173428603843E37;3.4028234663852886E38;0.0
Absence(Block Claim 3);Least Contradiction;0.17442715147705853;0.008618373601994881;0.005306538298880187;0.005296214294407657;0.07284599027317967;0.25;1.401298464324817E-45
Absence(Block Claim 3);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Block Claim 3);Example and Counterexample Rate;0.9708171206225688;0.04909605696579018;0.028386465515279773;0.02833123892867417;0.16848283448256612;1.0;1.401298464324817E-45
Absence(Block Claim 3);Zhang;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Correct Claim);Support;0.1799881114454121;0.0;0.00486107425677853;0.004851616913866509;0.06972140458122261;0.3333333432674408;0.0
Absence(Correct Claim);Confidence;0.9941634241245129;0.0;0.005813821193710607;0.005802510257536073;0.07624841764725748;1.0;0.0
Absence(Correct Claim);Recall;NaN;NaN;NaN;NaN;NaN;0.3333333432674408;0.0
Absence(Correct Claim);Lovinger;NaN;NaN;NaN;NaN;NaN;0.19999992847442627;0.0
Absence(Correct Claim);Specificity;0.005350194552529182;0.0;0.004966446325498144;0.004956783978561378;0.07047301842193326;1.0;0.0
Absence(Correct Claim);Accuracy;0.1842682671802053;0.16912655529271453;0.006495842319959327;0.0064832044944341145;0.08059678852137551;0.800000011920929;0.10000000149011612
Absence(Correct Claim);Lift;NaN;NaN;NaN;NaN;NaN;1.0;0.0
Absence(Correct Claim);Leverage;0.8140974954306959;NaN;0.00869985167963674;0.008682925898158849;0.09327299544689631;0.8999999761581421;-0.04000000283122063
Absence(Correct Claim);Compliance;0.9988326848944798;0.9986984535658291;2.3255282002596553E-4;2.321003826329189E-4;0.015249682620499534;1.0;0.800000011920929
Absence(Correct Claim);Odds Ratio;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Gini Index;3.891500937915503E-5;NaN;7.782090045794034E-7;7.766949792786654E-7;8.821615524264269E-4;0.019999990239739418;-2.2351741790771484E-8
Absence(Correct Claim);Certainty factor;NaN;NaN;NaN;NaN;NaN;0.0;-0.25
Absence(Correct Claim);Coverage;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
Absence(Correct Claim);Prevalence;0.9945525291886773;0.0;0.005116466036990562;0.0051065118229108135;0.07152947670010289;1.0;0.0
Absence(Correct Claim);Added Value;-3.8910506416387554E-4;NaN;7.782101399239864E-5;7.766961124144066E-5;0.008821621959277026;0.0;-0.20000000298023224
Absence(Correct Claim);Relative Risk;NaN;NaN;NaN;NaN;NaN;1.0;0.0
Absence(Correct Claim);Jaccard;0.17998811167733686;0.0;0.0048610742505873425;0.0048516169076873675;0.06972140453682314;0.3333333432674408;0.0
Absence(Correct Claim);Ylue Q;NaN;NaN;NaN;NaN;NaN;-1.0;-1.0
Absence(Correct Claim);Ylue Y;NaN;NaN;NaN;NaN;NaN;-1.0;-1.0
Absence(Correct Claim);Klosgen;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Conviction;NaN;NaN;NaN;NaN;NaN;1.0;0.8000000715255737
Absence(Correct Claim);Interestingness Weighting Dependency;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Collective Strength;1.3240558234962222E36;1.4132555588644156;4.496745520901528E74;4.487996988759696E74;2.1205531167366518E37;3.4028234663852886E38;1.0
Absence(Correct Claim);Laplace Correction;0.6647211611850717;0.6639750640064345;6.459801711379284E-4;6.447234003769596E-4;0.025416139973212463;0.6666666865348816;0.3333333432674408
Absence(Correct Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Correct Claim);One-way Support;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Two-way Support;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Absence(Correct Claim);Linear Correlation Coefficient;NaN;NaN;NaN;NaN;NaN;-0.25;-0.25
Absence(Correct Claim);Piatetsky-Shapiro;-7.782101718136317E-5;NaN;3.1128409075829936E-6;3.1067847968678517E-6;0.0017643244904447122;0.0;-0.04000000283122063
Absence(Correct Claim);Cosine;NaN;NaN;NaN;NaN;NaN;0.5773502588272095;0.0
Absence(Correct Claim);Information Gain;NaN;NaN;NaN;NaN;NaN;1.401298464324817E-45;0.0
Absence(Correct Claim);Sebag-Schoenauer;3.382962629032844E38;0.0;6.731944222209032E74;6.718847054461543E74;2.59459904844834E37;3.4028234663852886E38;0.0
Absence(Correct Claim);Least Contradiction;0.17804258615358343;NaN;0.007508307585431544;0.007493699983125257;0.0866504909705164;0.3333333432674408;-1.0
Absence(Correct Claim);Odd Multiplier;NaN;NaN;NaN;NaN;NaN;0.0;0.0
Absence(Correct Claim);Example and Counterexample Rate;0.9941634241245129;0.54727967918947;0.005813821193710607;0.005802510257536073;0.07624841764725748;1.0;1.401298464324817E-45
Absence(Correct Claim);Zhang;NaN;NaN;NaN;NaN;NaN;-1.0;-1.0
AtMostOne(Receive Claim);Support;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
AtMostOne(Receive Claim);Confidence;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Recall;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Lovinger;1.401298464324817E-45;1.4012984643243482E-45;0.0;0.0;0.0;1.401298464324817E-45;1.401298464324817E-45
AtMostOne(Receive Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Accuracy;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Lift;6.431906570256452;5.957431980212649;5.965139932984232;5.953534602375313;2.4423635955738106;9.999999046325684;2.999999761581421
AtMostOne(Receive Claim);Leverage;0.9625192019030276;0.9621881922553956;6.353722913194997E-4;6.341361584570104E-4;0.025206592219486942;0.9900000095367432;0.8888888955116272
AtMostOne(Receive Claim);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Odds Ratio;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Receive Claim);Gini Index;0.28734925229841646;0.2739360898007811;0.007507520031915106;0.007492913961814104;0.08664594642517967;0.4444444477558136;0.18000002205371857
AtMostOne(Receive Claim);Certainty factor;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Coverage;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
AtMostOne(Receive Claim);Prevalence;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
AtMostOne(Receive Claim);Added Value;0.8188445772178445;0.8159778184595796;0.0046726028233204505;0.00466351215634901;0.06835643951611618;0.8999999761581421;0.6666666269302368
AtMostOne(Receive Claim);Relative Risk;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Receive Claim);Jaccard;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Ylue Q;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Ylue Y;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Klosgen;0.3365015890231858;0.3343095672826223;0.0014654182364586777;0.0014625672282165402;0.038280781554961466;0.38490015268325806;0.2846049964427948
AtMostOne(Receive Claim);Conviction;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Receive Claim);Interestingness Weighting Dependency;0.9625191911185299;0.9621881813569926;6.353725004232197E-4;6.341363671539138E-4;0.025206596367284888;0.9899998307228088;0.8888887763023376
AtMostOne(Receive Claim);Collective Strength;-2.7330824289804303;NaN;0.06888161822793995;0.0687476072975354;0.2624530781452943;-2.4146347045898438;-3.1999993324279785
AtMostOne(Receive Claim);Laplace Correction;0.6666666865348816;0.6666666865348835;0.0;0.0;0.0;0.6666666865348816;0.6666666865348816
AtMostOne(Receive Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
AtMostOne(Receive Claim);One-way Support;2.574690565988711;2.5105858724794774;0.32653517840608587;0.325899895957825;0.5714325668056431;3.321928024291992;1.5849623680114746
AtMostOne(Receive Claim);Two-way Support;0.4275415364058565;0.4214208184474622;0.0051707352029734446;0.00516067540685871;0.07190782435155053;0.5283207893371582;0.3321928083896637
AtMostOne(Receive Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
AtMostOne(Receive Claim);Linear Correlation Coefficient;0.9999999952455433;0.9999999952455437;2.6129116263008424E-16;2.6078281406465606E-16;1.6164503166818467E-8;1.0;0.9999999403953552
AtMostOne(Receive Claim);Piatetsky-Shapiro;0.1436746261347129;0.13696804487833084;0.0018768800095378681;0.0018732284920095843;0.04332297323058366;0.2222222238779068;0.09000000357627869
AtMostOne(Receive Claim);Cosine;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Information Gain;1.7846395322320985;1.7402055392454165;0.15688483250218863;0.15657960909265128;0.3960869001900828;2.3025848865509033;1.0986121892929077
AtMostOne(Receive Claim);Sebag-Schoenauer;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Receive Claim);Least Contradiction;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Odd Multiplier;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
AtMostOne(Receive Claim);Example and Counterexample Rate;1.0;1.0;0.0;0.0;0.0;1.0;1.0
AtMostOne(Receive Claim);Zhang;0.9999999914187864;0.999999991418786;9.650244022538096E-16;9.631469228719927E-16;3.106484189970729E-8;1.0000001192092896;0.9999998807907104
Init(Receive Claim);Support;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
Init(Receive Claim);Confidence;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Recall;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Lovinger;1.401298464324817E-45;1.4012984643243482E-45;0.0;0.0;0.0;1.401298464324817E-45;1.401298464324817E-45
Init(Receive Claim);Specificity;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Accuracy;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Lift;6.431906570256452;5.957431980212649;5.965139932984232;5.953534602375313;2.4423635955738106;9.999999046325684;2.999999761581421
Init(Receive Claim);Leverage;0.9625192019030276;0.9621881922553956;6.353722913194997E-4;6.341361584570104E-4;0.025206592219486942;0.9900000095367432;0.8888888955116272
Init(Receive Claim);Compliance;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Odds Ratio;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Init(Receive Claim);Gini Index;0.28734925229841646;0.2739360898007811;0.007507520031915106;0.007492913961814104;0.08664594642517967;0.4444444477558136;0.18000002205371857
Init(Receive Claim);Certainty factor;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Coverage;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
Init(Receive Claim);Prevalence;0.1811554266379038;0.16785756006903088;0.004672602283089285;0.004663511617168878;0.0683564355645413;0.3333333432674408;0.10000000149011612
Init(Receive Claim);Added Value;0.8188445772178445;0.8159778184595796;0.0046726028233204505;0.00466351215634901;0.06835643951611618;0.8999999761581421;0.6666666269302368
Init(Receive Claim);Relative Risk;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Init(Receive Claim);Jaccard;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Ylue Q;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Ylue Y;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Klosgen;0.3365015890231858;0.3343095672826223;0.0014654182364586777;0.0014625672282165402;0.038280781554961466;0.38490015268325806;0.2846049964427948
Init(Receive Claim);Conviction;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Init(Receive Claim);Interestingness Weighting Dependency;0.9625191911185299;0.9621881813569926;6.353725004232197E-4;6.341363671539138E-4;0.025206596367284888;0.9899998307228088;0.8888887763023376
Init(Receive Claim);Collective Strength;-2.7330824289804303;NaN;0.06888161822793995;0.0687476072975354;0.2624530781452943;-2.4146347045898438;-3.1999993324279785
Init(Receive Claim);Laplace Correction;0.6666666865348816;0.6666666865348835;0.0;0.0;0.0;0.6666666865348816;0.6666666865348816
Init(Receive Claim);J Measure;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Init(Receive Claim);One-way Support;2.574690565988711;2.5105858724794774;0.32653517840608587;0.325899895957825;0.5714325668056431;3.321928024291992;1.5849623680114746
Init(Receive Claim);Two-way Support;0.4275415364058565;0.4214208184474622;0.0051707352029734446;0.00516067540685871;0.07190782435155053;0.5283207893371582;0.3321928083896637
Init(Receive Claim);Two-way Support Variation;NaN;NaN;NaN;NaN;NaN;NaN;NaN
Init(Receive Claim);Linear Correlation Coefficient;0.9999999952455433;0.9999999952455437;2.6129116263008424E-16;2.6078281406465606E-16;1.6164503166818467E-8;1.0;0.9999999403953552
Init(Receive Claim);Piatetsky-Shapiro;0.1436746261347129;0.13696804487833084;0.0018768800095378681;0.0018732284920095843;0.04332297323058366;0.2222222238779068;0.09000000357627869
Init(Receive Claim);Cosine;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Information Gain;1.7846395322320985;1.7402055392454165;0.15688483250218863;0.15657960909265128;0.3960869001900828;2.3025848865509033;1.0986121892929077
Init(Receive Claim);Sebag-Schoenauer;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Init(Receive Claim);Least Contradiction;1.0;1.0;0.0;0.0;0.0;1.0;1.0
Init(Receive Claim);Odd Multiplier;3.4028234663852886E38;3.4028234663859614E38;0.0;0.0;0.0;3.4028234663852886E38;3.4028234663852886E38
Init(Receive Claim);Example and Counterexample Rate;1.0;1.0;0.0;0.0;0.0;1.0;1.0
